,Unnamed: 0,sentences,tagged,Parse_String
121,121," Akan tetapi ketika tekanan total berubah , kedua titik didih dan komposisi dari azeotrop berubah .","[('Akan', 'MD'), ('tetapi', 'CC'), ('ketika', 'SC'), ('tekanan', 'NN'), ('total', 'NN'), ('berubah', 'VB'), (',', 'Z'), ('kedua', 'CD'), ('titik', 'NN'), ('didih', 'VB'), ('dan', 'CC'), ('komposisi', 'NN'), ('dari', 'IN'), ('azeotrop', 'NN'), ('berubah', 'VB'), ('.', 'Z')]","(ROOT (S (VP (MD Akan) (VP (FRAG (NP (NML (NML (CC tetapi) (SC ketika) (NN tekanan)) (SBAR (S (NP (NN total)) (VP (VB berubah) (S (NP (Z ,) (CD kedua) (NN titik)) (VP (VB didih) (ADVP (CC dan)))))))) (NN komposisi)) (PP (IN dari) (NP (NN azeotrop))) (S (VP (VB berubah)))))) (Z .)))"
122,122," Meski misteri ini mengatasi akal , ia tidak bertentangan dengan akal .","[('Meski', 'SC'), ('misteri', 'NN'), ('ini', 'PR'), ('mengatasi', 'VB'), ('akal', 'JJ'), (',', 'Z'), ('ia', 'PRP'), ('tidak', 'NEG'), ('bertentangan', 'VB'), ('dengan', 'IN'), ('akal', 'JJ'), ('.', 'Z')]","(ROOT (S (NP (SC Meski) (NN misteri)) (VP (PR ini) (VP (VB mengatasi) (ADJP (JJ akal)) (SBAR (Z ,) (S (NP (PRP ia)) (VP (NEG tidak) (VP (VB bertentangan) (PP (IN dengan) (ADJP (JJ akal))))))))) (Z .)))"
123,123," Sebagai sebuah perasaan yang universal , dengan perkiraan 98 % manusia pernah mengalaminya , cinta tidak terbalaskan alaminya sering dijadikan subyek budaya masyarakat .","[('Sebagai', 'IN'), ('sebuah', 'NND'), ('perasaan', 'NN'), ('yang', 'SC'), ('universal', 'JJ'), (',', 'Z'), ('dengan', 'IN'), ('perkiraan', 'NN'), ('98', 'CD'), ('%', 'SYM'), ('manusia', 'NN'), ('pernah', 'NN'), ('mengalaminya', 'VB'), (',', 'Z'), ('cinta', 'NN'), ('tidak', 'NEG'), ('terbalaskan', 'VB'), ('alaminya', 'NN'), ('sering', 'RB'), ('dijadikan', 'VB'), ('subyek', 'NN'), ('budaya', 'NN'), ('masyarakat', 'NN'), ('.', 'Z')]","(ROOT (S (PP (IN Sebagai) (NP (NND sebuah) (NN perasaan))) (SC yang) (NP (NP (JJ universal) (Z ,)) (PP (IN dengan) (NP (NN perkiraan) (NML (CD 98) (SYM %)) (NN manusia) (NN pernah)))) (VP (VB mengalaminya) (NP (Z ,) (NN cinta)) (S (VP (NEG tidak) (VP (VB terbalaskan) (S (NP (NN alaminya)) (ADVP (RB sering)) (VP (VB dijadikan) (NP (NN subyek) (NN budaya) (NN masyarakat)))))))) (Z .)))"
124,124," Atas karyanya tersebut , mereka menerima Penghargaan Nobel Fisika pada tahun 1993 .","[('Atas', 'NN'), ('karyanya', 'NN'), ('tersebut', 'PR'), (',', 'Z'), ('mereka', 'PRP'), ('menerima', 'VB'), ('Penghargaan', 'NN'), ('Nobel', 'NNP'), ('Fisika', 'NNP'), ('pada', 'IN'), ('tahun', 'NN'), ('1993', 'NN'), ('.', 'Z')]","(ROOT (S (NP (NN Atas) (NN karyanya)) (VP (PR tersebut) (VP (Z ,) (S (NP (PRP mereka)) (VP (VB menerima) (NP (NP (NN Penghargaan) (NNP Nobel) (NNP Fisika)) (PP (IN pada) (NP (NN tahun) (NN 1993)))))))) (Z .)))"
125,125," Jumat , 31 Juli 1936 â Dies Natalis ke - 16 TH Bandung diadakan di Aula / Barakgebouw A .","[('Jumat', 'NNP'), (',', 'Z'), ('31', 'CD'), ('Juli', 'NNP'), ('1936', 'NNP'), ('â\x80\x93', 'NNP'), ('Dies', 'NNP'), ('Natalis', 'NNP'), ('ke', 'IN'), ('-', 'NNP'), ('16', 'NNP'), ('TH', 'NNP'), ('Bandung', 'NNP'), ('diadakan', 'VB'), ('di', 'IN'), ('Aula', 'NNP'), ('/', 'Z'), ('Barakgebouw', 'NNP'), ('A', 'NNP'), ('.', 'Z')]","(ROOT (S (NP (NP (NNP Jumat) (Z ,) (CD 31) (NNP Juli) (NNP 1936) (NNP â) (NNP Dies) (NNP Natalis)) (PP (IN ke) (NP (NML (NNP -) (NNP 16)) (NNP TH) (NNP Bandung)))) (VP (VB diadakan) (PP (IN di) (NP (NNP Aula) (Z /) (NNP Barakgebouw) (NNP A)))) (Z .)))"
126,126," Tepat jam 10.00 diiringi lagu ""Gaudeamus igitur"" , anggota Majelis Kurator dan para guru besar TH Bandung , beserta perwakilan dari Fakultas Hukum dan Fakultas Kedokteran Batavia berada di Aula .","[('Tepat', 'NN'), ('jam', 'NN'), ('10.00', 'NNP'), ('diiringi', 'VB'), ('lagu', 'NN'), ('""Gaudeamus', 'NN'), ('igitur""', 'NN'), (',', 'Z'), ('anggota', 'NN'), ('Majelis', 'NNP'), ('Kurator', 'NNP'), ('dan', 'CC'), ('para', 'DT'), ('guru', 'NN'), ('besar', 'JJ'), ('TH', 'NNP'), ('Bandung', 'NNP'), (',', 'Z'), ('beserta', 'VB'), ('perwakilan', 'NN'), ('dari', 'IN'), ('Fakultas', 'NNP'), ('Hukum', 'NNP'), ('dan', 'CC'), ('Fakultas', 'NNP'), ('Kedokteran', 'NNP'), ('Batavia', 'NNP'), ('berada', 'VB'), ('di', 'IN'), ('Aula', 'NNP'), ('.', 'Z')]","(ROOT (S (NP (NP (NN Tepat) (NN jam)) (SBAR (S (NP (NNP 10.00)) (VP (VB diiringi) (NP (NP (NN lagu) (NN ""Gaudeamus) (NN igitur"")) (PP (Z ,) (NP (NN anggota) (NML (NML (NNP Majelis) (NNP Kurator)) (CC dan) (NML (ADJP (NP (NP (DT para)) (ADVP (NN guru))) (JJ besar)) (NNP TH) (NNP Bandung)))))))))) (VP (Z ,) (VP (VB beserta) (NP (NN perwakilan)) (SBAR (IN dari) (S (NP (NML (NNP Fakultas) (NNP Hukum) (CC dan) (NNP Fakultas)) (NNP Kedokteran) (NNP Batavia)) (VP (VB berada) (PP (IN di) (NP (NNP Aula)))))))) (Z .)))"
127,127, Acara dimulai dengan pidato Ketua Fakultas Prof. Ir. CGJ Vreedenburgh yang melaporkan perkembangan TH selama satu tahun terakhir .,"[('Acara', 'NNP'), ('dimulai', 'VB'), ('dengan', 'IN'), ('pidato', 'NN'), ('Ketua', 'NN'), ('Fakultas', 'NNP'), ('Prof.', 'NNP'), ('Ir.', 'NNP'), ('CGJ', 'NNP'), ('Vreedenburgh', 'NNP'), ('yang', 'SC'), ('melaporkan', 'VB'), ('perkembangan', 'NN'), ('TH', 'NNP'), ('selama', 'IN'), ('satu', 'CD'), ('tahun', 'NN'), ('terakhir', 'JJ'), ('.', 'Z')]",(ROOT (S (NP (NNP Acara)) (VP (VB dimulai) (SBAR (IN dengan) (S (NP (NML (NN pidato) (NN Ketua)) (NNP Fakultas) (NML (NNP Prof.) (NNP Ir.)) (NNP CGJ) (NNP Vreedenburgh)) (VP (SC yang) (VP (VB melaporkan) (S (NP (NP (NN perkembangan) (NNP TH)) (PP (IN selama) (NP (CD satu) (NN tahun)))) (ADJP (JJ terakhir)))))))) (Z .)))
128,128," Bagaimana jugakah reaksi Rendra jika mengetahui hal tersebut ? Setiap tahunnya , Pimpinan Eksekutif kontes ini adalah Svante Stockselius , yang juga merupakan kepala bidang dari ""Steering Group"" , yang bertugas untuk menetapkan aturan - aturan yang berlaku dalam kontes ini , menentukan penyiar mana yang akan menjadi tuan rumah kontes ini , dan memantau produksi dari setiap program stasiun televisi yang bersangkutan ( semuanya ) .","[('Bagaimana', 'NNP'), ('jugakah', 'NN'), ('reaksi', 'NN'), ('Rendra', 'NNP'), ('jika', 'SC'), ('mengetahui', 'VB'), ('hal', 'NN'), ('tersebut', 'PR'), ('?', 'Z'), ('Setiap', 'CD'), ('tahunnya', 'NN'), (',', 'Z'), ('Pimpinan', 'NNP'), ('Eksekutif', 'NNP'), ('kontes', 'NN'), ('ini', 'PR'), ('adalah', 'VB'), ('Svante', 'NNP'), ('Stockselius', 'NNP'), (',', 'Z'), ('yang', 'SC'), ('juga', 'RB'), ('merupakan', 'VB'), ('kepala', 'NN'), ('bidang', 'NN'), ('dari', 'IN'), ('""Steering', 'NN'), ('Group""', 'NNP'), (',', 'Z'), ('yang', 'SC'), ('bertugas', 'VB'), ('untuk', 'SC'), ('menetapkan', 'VB'), ('aturan', 'NN'), ('-', 'Z'), ('aturan', 'NN'), ('yang', 'SC'), ('berlaku', 'VB'), ('dalam', 'IN'), ('kontes', 'NN'), ('ini', 'PR'), (',', 'Z'), ('menentukan', 'VB'), ('penyiar', 'NN'), ('mana', 'NN'), ('yang', 'SC'), ('akan', 'MD'), ('menjadi', 'VB'), ('tuan', 'NN'), ('rumah', 'NN'), ('kontes', 'NN'), ('ini', 'PR'), (',', 'Z'), ('dan', 'CC'), ('memantau', 'VB'), ('produksi', 'NN'), ('dari', 'IN'), ('setiap', 'CD'), ('program', 'NN'), ('stasiun', 'NN'), ('televisi', 'NN'), ('yang', 'SC'), ('bersangkutan', 'VB'), ('(', 'Z'), ('semuanya', 'NN'), (')', 'Z'), ('.', 'Z')]","(ROOT (S (NP (NNP Bagaimana) (NN jugakah) (NN reaksi) (NNP Rendra) (SC jika)) (VP (VB mengetahui) (NP (NN hal))) (PR tersebut) (VP (Z ?) (NP (NP (CD Setiap) (NN tahunnya)) (PP (Z ,) (NP (NML (NNP Pimpinan) (NNP Eksekutif)) (NN kontes))))) (PR ini) (VP (VB adalah) (S (NP (NNP Svante) (NNP Stockselius) (Z ,)) (VP (SC yang) (ADVP (RB juga)) (VP (VB merupakan) (NP (NN kepala) (NN bidang)) (PP (IN dari) (NP (NN ""Steering) (NNP Group"") (Z ,))))))) (SC yang) (VP (VB bertugas) (SC untuk) (VP (VB menetapkan) (NP (NN aturan) (Z -) (NN aturan)))) (SC yang) (VP (VB berlaku) (SBAR (IN dalam) (S (NP (NN kontes) (PR ini)) (VP (Z ,) (VP (VB menentukan) (NP (NP (NN penyiar) (NN mana)) (SBAR (WHNP (SC yang)) (S (VP (MD akan) (VP (VB menjadi) (NP (NP (NN tuan) (NN rumah) (NN kontes)) (PP (PR ini) (NP (NML (Z ,) (CC dan)) (NML (NML (S (VP (VB memantau) (NP (NN produksi)) (PP (IN dari) (NP (CD setiap)))))) (NN program)) (NN stasiun) (NN televisi)))))))))))))) (SC yang) (VP (VB bersangkutan) (NP (Z -LRB-) (NN semuanya) (Z -RRB-))) (Z .)))"
129,129, Pada 16 Juli berita adanya pembantaian mulai tersebar .,"[('Pada', 'IN'), ('16', 'CD'), ('Juli', 'NNP'), ('berita', 'NNP'), ('adanya', 'NN'), ('pembantaian', 'NN'), ('mulai', 'VB'), ('tersebar', 'VB'), ('.', 'Z')]",(ROOT (S (PP (IN Pada) (NP (CD 16) (NNP Juli) (NNP berita) (NN adanya) (NN pembantaian))) (VP (VB mulai) (VB tersebar)) (Z .)))
130,130," Album - album berikutnya , ""Flying Colours"" dan ""Into the Light"" sampai di urutan pertama tangga album Britania ketika dirilis pada tahun 1988 .","[('Album', 'NNP'), ('-', 'Z'), ('album', 'NN'), ('berikutnya', 'VB'), (',', 'Z'), ('""Flying', 'NNP'), ('Colours""', 'NNP'), ('dan', 'CC'), ('""Into', 'NNP'), ('the', 'NNP'), ('Light""', 'NNP'), ('sampai', 'SC'), ('di', 'IN'), ('urutan', 'NN'), ('pertama', 'OD'), ('tangga', 'NN'), ('album', 'NN'), ('Britania', 'NNP'), ('ketika', 'SC'), ('dirilis', 'VB'), ('pada', 'IN'), ('tahun', 'NN'), ('1988', 'CD'), ('.', 'Z')]","(ROOT (S (S (NP (NP (NNP Album) (Z -)) (NN album)) (VP (VB berikutnya) (PP (Z ,) (NP (NML (NNP ""Flying) (NNP Colours"") (CC dan) (NNP ""Into)) (NNP the) (NNP Light""))))) (SC sampai) (S (PP (IN di) (NP (NML (NN urutan) (OD pertama) (NN tangga)) (NN album))) (NP (NNP Britania)) (VP (SC ketika) (VP (VB dirilis) (PP (IN pada) (NP (NN tahun) (CD 1988)))))) (Z .)))"
131,131, Warna parhelion akhirnya menjadi putif saat berada di lingkaran parhelis ( jika dapat terlihat ) .,"[('Warna', 'NN'), ('parhelion', 'NN'), ('akhirnya', 'NN'), ('menjadi', 'VB'), ('putif', 'NN'), ('saat', 'NN'), ('berada', 'VB'), ('di', 'IN'), ('lingkaran', 'NN'), ('parhelis', 'NN'), ('(', 'Z'), ('jika', 'SC'), ('dapat', 'MD'), ('terlihat', 'VB'), (')', 'Z'), ('.', 'Z')]",(ROOT (S (NP (NN Warna) (NN parhelion) (NN akhirnya)) (VP (VB menjadi) (S (NP (NN putif) (NN saat)) (VP (VB berada) (SBAR (IN di) (S (NP (NP (NN lingkaran) (NN parhelis)) (PP (Z -LRB-) (NP (SC jika)))) (VP (MD dapat) (VP (VB terlihat) (NP (Z -RRB-))))))))) (Z .)))
132,132," Disney Junior Asia dibagi dalam 5 saluran operasi: Bagaimana pula kisah cinta segitiga antara Hafizah , Samsul dan Bambang ? Titahnya , apakah kabar Juragan ? Fuyo Group jejak sejarahnya sejauh zaibatsu Yasuda lama .","[('Disney', 'NNP'), ('Junior', 'NNP'), ('Asia', 'NNP'), ('dibagi', 'VB'), ('dalam', 'IN'), ('5', 'CD'), ('saluran', 'NN'), ('operasi:', 'NN'), ('Bagaimana', 'NNP'), ('pula', 'RB'), ('kisah', 'NN'), ('cinta', 'NN'), ('segitiga', 'IN'), ('antara', 'IN'), ('Hafizah', 'NNP'), (',', 'Z'), ('Samsul', 'NNP'), ('dan', 'CC'), ('Bambang', 'NNP'), ('?', 'Z'), ('Titahnya', 'NNP'), (',', 'Z'), ('apakah', 'SC'), ('kabar', 'NN'), ('Juragan', 'NNP'), ('?', 'Z'), ('Fuyo', 'NNP'), ('Group', 'NNP'), ('jejak', 'NN'), ('sejarahnya', 'NN'), ('sejauh', 'JJ'), ('zaibatsu', 'NN'), ('Yasuda', 'NNP'), ('lama', 'JJ'), ('.', 'Z')]","(ROOT (FRAG (PRN (S (NP (NNP Disney) (NNP Junior) (NNP Asia)) (VP (VB dibagi) (PP (IN dalam) (NP (NML (CD 5) (NN saluran) (NN operasi:)) (NNP Bagaimana) (ADJP (RB pula)) (NN kisah) (NN cinta)))))) (PP (IN segitiga) (IN antara) (NP (NP (NML (NNP Hafizah) (Z ,) (NNP Samsul) (CC dan) (NNP Bambang)) (Z ?) (NNP Titahnya)) (PP (Z ,) (NP (SC apakah) (NN kabar))))) (NP (NNP Juragan) (Z ?)) (NP (NNP Fuyo) (NNP Group)) (NP (NN jejak) (NN sejarahnya)) (NP (JJ sejauh) (NN zaibatsu)) (NP (NNP Yasuda)) (NP (JJ lama)) (Z .)))"
133,133," Solo adalah desa yang berada di kecamatan Angkona , Kabupaten Luwu Timur , Sulawesi Selatan , Indonesia .","[('Solo', 'NNP'), ('adalah', 'VB'), ('desa', 'NN'), ('yang', 'SC'), ('berada', 'VB'), ('di', 'IN'), ('kecamatan', 'NN'), ('Angkona', 'NNP'), (',', 'Z'), ('Kabupaten', 'NNP'), ('Luwu', 'NNP'), ('Timur', 'NNP'), (',', 'Z'), ('Sulawesi', 'NNP'), ('Selatan', 'NNP'), (',', 'Z'), ('Indonesia', 'NNP'), ('.', 'Z')]","(ROOT (SINV (S (NP (NNP Solo)) (VP (VB adalah) (NP (NN desa)))) (VP (SC yang) (VP (VB berada) (PP (IN di) (NP (NN kecamatan))))) (NP (NP (NNP Angkona) (Z ,)) (NNP Kabupaten) (NNP Luwu) (NNP Timur) (Z ,) (NNP Sulawesi) (NNP Selatan) (Z ,) (NNP Indonesia)) (Z .)))"
134,134, Iskandar Muda menobatkan Tun Seri Lanang menjadi raja pertama Samalanga .,"[('Iskandar', 'NNP'), ('Muda', 'NNP'), ('menobatkan', 'VB'), ('Tun', 'NNP'), ('Seri', 'NNP'), ('Lanang', 'NNP'), ('menjadi', 'VB'), ('raja', 'NN'), ('pertama', 'OD'), ('Samalanga', 'NNP'), ('.', 'Z')]",(ROOT (S (NP (NNP Iskandar) (NNP Muda)) (VP (VB menobatkan) (S (NP (NNP Tun) (NNP Seri) (NNP Lanang)) (VP (VB menjadi) (NP (NN raja)) (PP (OD pertama) (NP (NNP Samalanga)))))) (Z .)))
135,135," Fungsi utama silika adalah sebagai asam , yang membentuk silikat .","[('Fungsi', 'NN'), ('utama', 'JJ'), ('silika', 'NN'), ('adalah', 'VB'), ('sebagai', 'IN'), ('asam', 'NN'), (',', 'Z'), ('yang', 'SC'), ('membentuk', 'VB'), ('silikat', 'NN'), ('.', 'Z')]","(ROOT (S (NP (NN Fungsi) (JJ utama) (NN silika)) (VP (VB adalah) (SBAR (IN sebagai) (S (NP (NN asam) (Z ,)) (VP (SC yang) (VP (VB membentuk) (NP (NN silikat))))))) (Z .)))"
136,136, Pada hari kesembilan Bisma menyerang pasukan Pandawa dengan membabi buta .,"[('Pada', 'IN'), ('hari', 'NN'), ('kesembilan', 'NN'), ('Bisma', 'NNP'), ('menyerang', 'VB'), ('pasukan', 'NN'), ('Pandawa', 'NNP'), ('dengan', 'IN'), ('membabi', 'VB'), ('buta', 'NN'), ('.', 'Z')]",(ROOT (SQ (PP (IN Pada) (NP (NN hari) (NN kesembilan))) (NP (NNP Bisma)) (VP (VB menyerang) (NP (NP (NN pasukan) (NNP Pandawa)) (PP (IN dengan) (NP (VB membabi) (NN buta))))) (Z .)))
137,137," - agak boros ga kira2 ? Sukaseneng adalah desa di kecamatan Cikeusik , Pandeglang , Banten , Indonesia .","[('-', 'Z'), ('agak', 'RB'), ('boros', 'JJ'), ('ga', 'NN'), ('kira2', 'NN'), ('?', 'Z'), ('Sukaseneng', 'NNP'), ('adalah', 'VB'), ('desa', 'NN'), ('di', 'IN'), ('kecamatan', 'NN'), ('Cikeusik', 'NNP'), (',', 'Z'), ('Pandeglang', 'NNP'), (',', 'Z'), ('Banten', 'NNP'), (',', 'Z'), ('Indonesia', 'NNP'), ('.', 'Z')]","(ROOT (S (NP (Z -) (ADJP (RB agak) (JJ boros)) (NN ga) (NN kira2)) (VP (Z ?) (VP (NNP Sukaseneng) (VP (VB adalah) (NP (NN desa)) (PP (IN di) (NP (NN kecamatan) (NNP Cikeusik) (Z ,) (NNP Pandeglang) (Z ,) (NNP Banten) (Z ,) (NNP Indonesia)))))) (Z .)))"
138,138," Ketika Pelops dibunuh oleh ayahnya sendiri , Tantalos , Klotho menghidupkan kembali Pelops .","[('Ketika', 'SC'), ('Pelops', 'NNP'), ('dibunuh', 'VB'), ('oleh', 'IN'), ('ayahnya', 'NN'), ('sendiri', 'NN'), (',', 'Z'), ('Tantalos', 'NNP'), (',', 'Z'), ('Klotho', 'NNP'), ('menghidupkan', 'VB'), ('kembali', 'VB'), ('Pelops', 'NNP'), ('.', 'Z')]","(ROOT (SQ (SC Ketika) (NP (NNP Pelops)) (VP (VB dibunuh) (SBAR (IN oleh) (S (NP (NP (NN ayahnya) (NN sendiri)) (PP (Z ,) (NP (NNP Tantalos) (Z ,) (NNP Klotho)))) (VP (VB menghidupkan) (VP (VB kembali) (NP (NNP Pelops))))))) (Z .)))"
139,139," Kornberg dianugerahi Penghargaan Nobel dalam Kimia pada tahun 2006 untuk penelitiannya mengenai basis molekul transkripsi eukaryota"" yang menjelaskan proses di mana DNA berubah menjadi RNA .","[('Kornberg', 'NN'), ('dianugerahi', 'VB'), ('Penghargaan', 'NN'), ('Nobel', 'NNP'), ('dalam', 'IN'), ('Kimia', 'NNP'), ('pada', 'IN'), ('tahun', 'NN'), ('2006', 'CD'), ('untuk', 'SC'), ('penelitiannya', 'NN'), ('mengenai', 'IN'), ('basis', 'NN'), ('molekul', 'NN'), ('transkripsi', 'NN'), ('eukaryota""', 'NNP'), ('yang', 'SC'), ('menjelaskan', 'VB'), ('proses', 'NN'), ('di', 'IN'), ('mana', 'SC'), ('DNA', 'FW'), ('berubah', 'VB'), ('menjadi', 'VB'), ('RNA', 'NN'), ('.', 'Z')]","(ROOT (S (NP (NN Kornberg)) (VP (VB dianugerahi) (NP (NN Penghargaan) (NNP Nobel)) (SBAR (IN dalam) (S (NP (NNP Kimia)) (PP (IN pada) (NP (NP (NN tahun) (CD 2006)) (PP (SC untuk) (NP (NN penelitiannya))))) (PP (IN mengenai) (NP (NN basis) (NN molekul) (NN transkripsi))) (NP (NNP eukaryota"")) (VP (SC yang) (VP (VB menjelaskan) (NP (NN proses)) (SBAR (IN di) (S (NP (SC mana) (FW DNA)) (VP (VB berubah) (VP (VB menjadi) (NP (NN RNA))))))))))) (Z .)))"
140,140," Namun , nyatakan bahwa bidang Euklidean datar diberikan dengan mengambil p ( x , y ) = 0 .","[('Namun', 'CC'), (',', 'Z'), ('nyatakan', 'VB'), ('bahwa', 'SC'), ('bidang', 'NN'), ('Euklidean', 'NNP'), ('datar', 'VB'), ('diberikan', 'VB'), ('dengan', 'IN'), ('mengambil', 'VB'), ('p', 'NN'), ('(', 'Z'), ('x', 'NNP'), (',', 'Z'), ('y', 'NNP'), (')', 'Z'), ('=', 'NNP'), ('0', 'NNP'), ('.', 'Z')]","(ROOT (S (NP (CC Namun)) (VP (Z ,) (VP (VB nyatakan) (S (NP (SC bahwa) (NN bidang) (NNP Euklidean)) (VP (VB datar) (S (VP (VB diberikan) (SBAR (IN dengan) (SINV (VP (VB mengambil) (NP (NN p))) (NP (Z -LRB-) (NNP x) (Z ,) (NNP y))))) (Z -RRB-) (NP (NNP =) (NNP 0))))))) (Z .)))"
141,141, Bagaimana akhir kisah cinta Gaby dan Popo ? Embraer E - Jets menggunakan kursi empat kolom .,"[('Bagaimana', 'NNP'), ('akhir', 'NN'), ('kisah', 'NN'), ('cinta', 'NN'), ('Gaby', 'NNP'), ('dan', 'CC'), ('Popo', 'NNP'), ('?', 'Z'), ('Embraer', 'NNP'), ('E', 'NNP'), ('-', 'Z'), ('Jets', 'NNP'), ('menggunakan', 'VB'), ('kursi', 'NN'), ('empat', 'CD'), ('kolom', 'NN'), ('.', 'Z')]",(ROOT (FRAG (FRAG (NP (NNP Bagaimana) (NN akhir) (NN kisah) (NN cinta)) (NP (NML (NNP Gaby) (CC dan) (NNP Popo)) (Z ?) (NNP Embraer) (NNP E))) (SQ (Z -) (NP (NNP Jets)) (VP (VB menggunakan) (NP (NN kursi) (CD empat) (NN kolom)))) (Z .)))
142,142," Menurut Pakta Madrid , Pedro diharuskan membantu Alfonso XI dari Kastilia dalam serangannya terhadap Algeciras ( berhasil; 1344 ) dan Gibraltar ( gagal; 1349 ) dengan bertahan melawan serangan balik musuh , yaitu pasukan Islam dari Banu Marin di Afrika Utara .","[('Menurut', 'IN'), ('Pakta', 'NNP'), ('Madrid', 'NNP'), (',', 'Z'), ('Pedro', 'NNP'), ('diharuskan', 'VB'), ('membantu', 'VB'), ('Alfonso', 'NNP'), ('XI', 'NNP'), ('dari', 'IN'), ('Kastilia', 'NNP'), ('dalam', 'IN'), ('serangannya', 'NN'), ('terhadap', 'IN'), ('Algeciras', 'NNP'), ('(', 'Z'), ('berhasil;', 'VB'), ('1344', 'NN'), (')', 'Z'), ('dan', 'CC'), ('Gibraltar', 'NNP'), ('(', 'Z'), ('gagal;', 'NN'), ('1349', 'NN'), (')', 'Z'), ('dengan', 'IN'), ('bertahan', 'NN'), ('melawan', 'VB'), ('serangan', 'NN'), ('balik', 'NN'), ('musuh', 'NN'), (',', 'Z'), ('yaitu', 'SC'), ('pasukan', 'NN'), ('Islam', 'NNP'), ('dari', 'IN'), ('Banu', 'NNP'), ('Marin', 'NNP'), ('di', 'IN'), ('Afrika', 'NNP'), ('Utara', 'NNP'), ('.', 'Z')]","(ROOT (S (S (PP (IN Menurut) (NP (NNP Pakta) (NNP Madrid) (Z ,) (NNP Pedro))) (VP (VB diharuskan) (VP (VB membantu) (NP (NP (NNP Alfonso) (NNP XI)) (PP (IN dari) (NP (NNP Kastilia)))) (PP (IN dalam) (NP (NN serangannya))) (SBAR (IN terhadap) (S (NP (NNP Algeciras)) (VP (Z -LRB-) (VP (VB berhasil;) (NP (NP (NML (NN 1344) (Z -RRB-) (CC dan)) (NNP Gibraltar)) (PP (Z -LRB-) (NP (NN gagal;) (NN 1349))))))))))) (Z -RRB-) (S (PP (IN dengan) (NP (NN bertahan))) (VP (VB melawan) (S (NP (NP (NN serangan) (NN balik) (NN musuh)) (PP (Z ,) (NP (SC yaitu) (NN pasukan) (NNP Islam)))) (PP (IN dari) (NP (NNP Banu) (NNP Marin))) (PP (IN di) (NP (NNP Afrika) (NNP Utara)))))) (Z .)))"
143,143," Namun saat ia berhasil mendapatkan Putri kembali , tiba - tiba Gladis ( Eriska Reinisa ) yang mengaku pacar Rafael datang untuk mempertanyakan kembali cintanya .","[('Namun', 'CC'), ('saat', 'NN'), ('ia', 'PRP'), ('berhasil', 'VB'), ('mendapatkan', 'VB'), ('Putri', 'NNP'), ('kembali', 'VB'), (',', 'Z'), ('tiba', 'VB'), ('-', 'Z'), ('tiba', 'VB'), ('Gladis', 'NNP'), ('(', 'Z'), ('Eriska', 'NNP'), ('Reinisa', 'NNP'), (')', 'Z'), ('yang', 'SC'), ('mengaku', 'VB'), ('pacar', 'NN'), ('Rafael', 'NNP'), ('datang', 'VB'), ('untuk', 'SC'), ('mempertanyakan', 'VB'), ('kembali', 'VB'), ('cintanya', 'NN'), ('.', 'Z')]","(ROOT (S (NP (NP (CC Namun) (NN saat)) (SBAR (S (NP (PRP ia)) (VP (VB berhasil) (S (VP (VB mendapatkan) (S (NP (NNP Putri)) (VP (VB kembali) (Z ,) (VP (VB tiba) (S (VP (Z -) (VP (VB tiba) (NP (NP (NNP Gladis)) (PP (Z -LRB-) (NP (NNP Eriska) (NNP Reinisa)))))))))))))))) (VP (Z -RRB-) (SC yang) (VP (VB mengaku) (S (NP (NN pacar) (NNP Rafael)) (VP (VB datang) (SC untuk) (VP (VB mempertanyakan) (S (VP (VB kembali) (NP (NN cintanya))))))))) (Z .)))"
144,144," Luas Wilayah: 94,155 Ha Luas Sawah: 40,129 Ha Tanah Kering: 54,026 Ha 1 .","[('Luas', 'NNP'), ('Wilayah:', 'NNP'), ('94,155', 'NNP'), ('Ha', 'NNP'), ('Luas', 'NNP'), ('Sawah:', 'NNP'), ('40,129', 'NNP'), ('Ha', 'NNP'), ('Tanah', 'NNP'), ('Kering:', 'NNP'), ('54,026', 'NNP'), ('Ha', 'NNP'), ('1', 'CD'), ('.', 'Z')]","(ROOT (FRAG (NP (NNP Luas) (NNP Wilayah:) (NNP 94,155)) (NP (NNP Ha) (NNP Luas) (NNP Sawah:)) (NP (NNP 40,129) (NNP Ha) (NNP Tanah)) (NP (NNP Kering:) (NNP 54,026) (NNP Ha)) (NP (CD 1) (Z .))))"
